period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.05081786133722321,0.05025348624910885,0.5003098381483928,0.0026551150636390038,0.38176385296311793,0.7201019545912568,1
0.0862058352619818,0.09175755231232308,0.4318617880109116,0.0035273454597944507,0.4228512450136247,0.414773636184179,1
0.5208085605315702,0.034051370407035264,0.5449790773100986,0.002480803130012582,0.7316028999557074,0.5171391467833051,1
0.33946990681449907,0.02978467326347166,0.2741357514915955,0.0009735477521459414,0.333498834092412,0.8529173452174739,0
1.0107676215897208,0.10938056396574818,0.7197902151776546,0.003652608109259866,0.42278202073772386,0.41504700286586477,1
0.15400249405912714,0.045891401482678125,0.30135266307007597,0.0035630477648150136,0.42303661661611835,0.4147802210326445,0
0.7683493049655025,0.07472099324413392,0.2692890224111413,0.0034095981971559277,0.42328567296708974,0.4147953651895408,1
0.9549568081850973,0.029928755250213785,0.6084366704791485,0.0011857904972304417,0.4354059943851525,0.8557239206826298,0
0.5983657811531025,0.047834845688109605,0.32385356925987724,0.0036684436342917836,0.42284350394707265,0.4148535832302295,1
0.16767652253362997,0.07173689153361441,0.4384806225064031,0.0034640026053118582,0.4229033492387587,0.41495613213284405,1
0.4220483471800677,0.04285004205788816,0.704491711168574,0.0038082360914162444,0.5414421625739152,0.508915322525774,1
0.7537480418707367,0.07590562890557875,0.47391388694171116,0.0034688666459162026,0.4231401931003844,0.41502737857902905,1
0.9017773036302549,0.16030442118453225,0.6401159067091652,0.0034354705592023263,0.42278538478532346,0.41486142456666125,1
0.8103155314768988,0.03247779881237152,0.5996853477504343,0.0015945683654633382,0.39647899232138184,0.5004094198992698,0
0.9621980543312028,0.0751497548530648,0.41588374020300056,0.0032845368656058025,0.42280689696711526,0.4149474331184921,0
0.33116999973555383,0.04022256143967678,0.1877872616545406,0.0026859137599208422,0.26205033958723306,0.8024066357001605,0
0.8443404131520824,0.04218473609639488,0.4995219180054354,0.0025189500597185967,0.6455132408832992,0.5450985994380145,0
0.6484209061349699,0.04318054436075042,0.4738756512703422,0.003347655814235228,0.3066272775480223,0.5234320784468064,1
0.2781349078420665,0.07555490315792546,0.3289635301609054,0.0029751870408104703,0.31502709124127315,0.41520531985671283,1
0.7757983020403886,0.03862337515459784,0.9017600203025868,0.00556354477375672,0.5679031375181526,0.6113218176266791,1
0.5168530856866332,0.0880122659185474,0.5436632174867182,0.0033176154088337103,0.42287578567316125,0.41507989681091845,1
1.0294889532090137,0.04219034856548988,0.43182528167254647,0.0018103468164437791,0.3611860196417809,0.9240980347866348,0
0.22813688272287586,0.04398605064037212,0.33557122135993667,0.0035543354446964854,0.42290806235906736,0.41524712650171663,0
0.9747047666467551,0.0940747768036654,0.4889098972674783,0.004275570680641364,0.5128086034298915,0.6302553083245226,1
0.3340298254633334,0.08369728659545868,0.29520971869634643,0.00335977406014134,0.4229401960287354,0.41463298301872464,0
0.9884397762388814,0.0481134933029152,0.6928925017120983,0.004082553371865098,0.5806188382149731,0.4140386978230287,0
0.6924686190460558,0.035552578956462105,0.652815169713536,0.0018343022888604337,0.7118686695292711,0.41369398983952427,1
0.36854769801037124,0.04083716028923271,0.77454424889613,0.0016055442473363719,0.45048308581234486,0.8799215235324989,0
0.09441265947108685,0.05285326485161479,0.23585436108948238,0.003454368161735971,0.4230373717015631,0.4147787510671958,0
0.8102496890174059,0.04465731243060565,0.6331168138252621,0.0035909231937756424,0.42304314943844795,0.4149988941086131,0
0.44445768892908855,0.001272337584196006,0.5766212575724216,0.0012464538386542188,0.55258543448434,0.6854243511159557,0
0.11263509072862715,0.03709247756293694,0.4142356855295463,0.002141903021958458,0.27929029981291115,0.5183036832679935,0
0.21606965856746774,0.07689547262311545,0.33939396220801743,0.003521867955580157,0.4229309976169589,0.4150669793612458,1
0.6223722155181308,0.04599595327707004,0.5335067525879442,0.0023458802380329274,0.706995376452948,0.6048132885061019,1
0.929361214520655,0.04630126909978392,0.5967195407826953,0.0005963771066756656,0.5199849380598925,0.810159052457547,1
0.15991758171223233,0.08099674371605903,0.3352300120539595,0.003380894529200109,0.4230654874692173,0.41486998036724615,1
0.7004940463067565,0.03239211109948277,0.7323130741467767,0.0027584557951889944,0.2679603894270514,0.7690177587359494,0
0.021087739610080397,0.03725803352976236,0.38985482464517074,0.002461528350017648,0.34771251004568393,0.5058075748325631,0
0.14019124814529546,0.03583490520718337,0.553272647048974,0.0014585516055973633,0.28306560138137415,0.692850537613263,0
0.34488159029496956,0.07370309420311846,0.6149035910502699,0.003569550277623342,0.422691868268048,0.4147894005808167,1
0.19292547343440386,0.06839052210666699,0.39984401744460246,0.0035294040588791102,0.4228664577251832,0.4149581750136049,0
0.07403366218800077,0.04581567287368436,0.52545925818633,0.0034971839005549852,0.4230848410630007,0.41473641362841496,0
0.7631582589702307,0.04273592862578635,0.43318498273930317,0.0034753332558675985,0.42281749357854903,0.41502474357058505,0
0.1916932474115059,0.04012597845038509,0.25373112765812816,0.0035028822532663186,0.42307115303631376,0.41492702507727686,0
0.45517831717962276,0.028386457996571766,0.2995417261668716,8.491041154210649e-05,0.2522759776851004,0.9133773891405113,0
0.31999895109774534,0.07705052939396484,0.20757047757981456,0.0034752518387845426,0.42297578765950705,0.41493495517918916,1
0.6894852120182665,0.042916410615985036,0.6843417758220425,0.0030505832356141596,0.5573353434677973,0.5171733046674892,0
0.7587148708484667,0.06257506457698529,0.41637026599113686,0.0034100955910582385,0.423047727730545,0.41474887189803994,1
0.2457279546244804,0.0338942754550143,0.4299284998694885,0.001890714689424501,0.26429642370730166,0.8409897623627033,0
0.05067565182889102,0.06163087533303178,0.09192380954074675,0.0034700784150395398,0.42297444577720017,0.41510726977338075,0
0.917322703455363,0.04418097706007992,0.3043837173728188,0.0034787493432597277,0.4230688725831575,0.4150769392230416,1
0.4064771651466556,0.08312367204135555,0.39721453527875017,0.0033920735455416472,0.42287629331385423,0.41494337680535087,1
0.5854709600267651,0.08017864931591637,0.44984492001959575,0.0035511686094829215,0.4210874694246606,0.5175087318072341,1
0.3967111228862552,0.04698699727414928,0.47539256966225957,0.0048600578673087935,0.46349421070416735,0.5656917007218909,1
0.15192704005810231,0.04721422130293508,0.44193669827363247,0.0033885685219228368,0.42300289101273475,0.41502551528574155,0
0.08899989634879796,0.05192735173504591,0.22843160643127353,0.0034776506253149935,0.4228353375050981,0.41480263626139807,1
0.23169414672913724,0.0715752847404259,0.09883356385115293,0.003371060656369602,0.4228677839651269,0.4150191667910622,0
0.1530797351255984,0.04976146161816154,0.18282589222195658,0.003076055973148268,0.422989046644744,0.4153929650466642,0
0.7889602371026864,0.040961263797608845,0.765100493534798,0.003255902777462155,0.717412565965706,0.502313284499624,0
0.28575458842603074,0.0414250429883767,0.4337521066553357,0.0034469486262407745,0.4231477108879409,0.414789599747602,0
0.8472232235178566,0.048397129677672956,0.7222784045580988,0.0036742538356512255,0.674891303942993,0.4313983877092399,1
0.3817796524768433,0.09260711061554584,0.485888473371445,0.003484486988987764,0.42279494788693317,0.41510107960002984,1
0.9568527641993232,0.04683035800421071,0.6981108049066775,0.004192618476443529,0.4848676419781635,0.518646140102661,1
0.5316408529113793,0.03335217997764249,0.47127446005231255,0.0015868026029994895,0.40764561557512435,0.8684081041857831,0
0.3888073759735844,0.05492396041925314,0.5479500813525062,0.0036175042295620023,0.42296022211822293,0.41492559547464813,1
0.10020119493285931,0.04067046435620918,0.5082963569607073,0.0023334199276684817,0.3684579345518644,0.46601801878815613,0
0.009103936952340151,0.05185388190286738,0.5110827802244706,0.0037033215625034257,0.234315922165713,0.5253750428784307,1
0.47234896361032563,0.040567706068049374,0.3126049254506286,0.002585844905288694,0.5154190973592219,0.7077521396762652,0
0.23202332078890503,0.03672126682362263,0.2542283680798482,0.0025033680334397203,0.2597475338101087,0.4484555599897068,0
0.5953845186424881,0.03606844455738765,0.46805862051227937,0.0009588216080874583,0.13912631094971384,0.8399522660584442,0
0.5904907981668185,0.037316575131690476,0.4964455630465547,0.002557629546250424,0.26751962997140605,0.5170523873607754,0
0.12018726371478264,0.04162646664466965,0.464919937554652,0.002299765403395512,0.37189263820128465,0.7565694217392288,0
0.6196579566042366,0.0430013666729985,0.261560106708139,0.0036199821346116854,0.42287318439658844,0.4149314141812151,0
0.767953726737306,0.04243667227893968,0.7975085081945191,0.004490927189851934,0.612627736432177,0.535830829317102,1
0.4176858725687552,0.03942945301540206,0.6536001099120212,0.0025735180003736147,0.3122954305360295,0.420029549256255,1
0.9665764849869427,0.04376338113040911,0.4247700392697737,0.0029387519820424065,0.46160792345364127,0.8378292193929668,1
0.7273203995190362,0.04797454557781888,0.5661193284360239,0.0037336721252527053,0.4223983127159417,0.41451575859483675,0
0.26450546332158975,0.0454386195412575,0.16305812662697722,0.003493890129594861,0.4229524440790325,0.41483141332614676,0
0.7322403629006129,0.047890975858202886,0.7669428371497758,0.0038477366000962774,0.49999954741582137,0.6442369173550406,1
0.8548894751401875,0.04765502477176693,0.578723152601689,0.0031999484212070772,0.3092698231261585,0.43787916238934277,1
0.4577610528774307,0.13123742396625154,0.5491194983208609,0.003513039757670757,0.4229891229726965,0.4149327280776408,1
0.1471985602422367,0.03984439097081545,0.09186332521830262,0.0033664614431542835,0.42308887905915554,0.41517250015421925,0
0.48257794680159954,0.03477527359898074,0.6142540065741536,0.001544913707039581,0.678336820059496,0.7769967663366821,0
0.04685472690656533,0.04117812935383426,0.3490316509315671,0.0029421201323978972,0.38299564879519676,0.5219924999912341,1
0.8950732421725294,0.06851590577285693,0.5072907201696957,0.003536705335928047,0.19487188644652625,0.6455920375604337,1
0.514479419000936,0.07720445300837868,0.4379095419278903,0.0034459410787445067,0.42283052427729706,0.4149686528125527,1
0.8038517722899661,0.06205404470380363,0.3221108867413633,0.00351695648380071,0.4229100294364849,0.4149347513366451,1
0.9685338790266211,0.04605894059497236,0.6188028968894107,0.0032055952736641078,0.3477553677305057,0.7615997714684691,1
0.19607491319222137,0.03088480121962204,0.31130566133577003,0.0014433942190165516,0.23734718617300893,0.8692275591818736,0
0.39144314580458284,0.07522055923094446,0.430925145916286,0.003393817986862726,0.422752081835688,0.41500917815452376,1
0.09691176586816899,0.04347780233277345,0.10977072128832821,0.003333332943880973,0.42311094926167264,0.4151988197661302,0
0.701754196854111,0.029595820588233346,0.29870880251186477,0.0004138083058086769,0.3990017041391663,0.928515909343435,0
0.19314670589774127,0.030029381542845797,0.32482850167617033,0.0006362908243579954,0.36264909340661805,0.7560350802780172,0
0.25967753715844194,0.005824580994818487,0.3040672243077127,0.0012652376667160116,0.29697006140218785,0.5427403072887137,0
0.8945985159710045,0.05109290865390231,0.47647593271785166,0.0033849993248870245,0.4228740609161686,0.41501974088387145,0
0.9084886600718932,0.04710515804284965,0.5235687732817942,0.004128821775415222,0.3994907108089989,0.6780423059006017,1
0.8537773495703518,0.03314539589284521,0.6453623103784066,0.0021727914598517924,0.4136060816627172,0.7772950109275832,1
0.9207212663140679,0.06835784359569834,0.5113005681456542,0.0036088665284574628,0.42368860493991134,0.4149717500734902,1
0.6617222026885471,0.03795670526692507,0.31587667755563636,0.002318291434090699,0.3163801161372616,0.8102323444758656,0
0.7179462426844873,0.0720684319348921,0.5410934367694066,0.003595043675770015,0.4230068521530679,0.49824912543325867,1
0.1959276433815682,0.0371286459964909,0.2729179986961297,0.003353014467612779,0.42278182995900676,0.41507048966077564,0
0.028218638748331734,0.049673616949203414,0.45260654015205337,0.003592485258700734,0.42238208227736457,0.41486029939974145,1
0.9856123503606302,0.1026477838895739,0.4589881703112615,0.003395176655513781,0.42299288646232697,0.41487779381890405,1
0.07908569993724796,0.07641076260900165,0.29801258244964124,0.0034803703588033278,0.42301436287008254,0.414867046337526,1
0.7772327321737756,0.12780459085152915,0.6936605566522148,0.0035811838327421707,0.42321398609893657,0.4148933138219151,1
0.710439020688702,0.10962520693013299,0.47330125220100294,0.003386598213425792,0.4228718338988747,0.415145715458345,1
0.6627415706628277,0.03689188917159662,0.6170428458262462,0.0010684878452818856,0.5673072600309408,0.9493427969405078,1
0.8406398840013649,0.07870162119253968,0.5077554165900017,0.0035858455154198425,0.42289570634861784,0.4149860138788017,1
0.5540462977177784,0.04022547177794651,0.6461149390521577,0.002430117011041511,0.6528124437638266,0.7398067510627219,1
0.7949445193453308,0.08118282534032363,0.5786296320106971,0.005446999813641928,0.5546623306573545,0.6760263259609636,1
0.8084302486345667,0.04440753533490816,0.6787935560077091,0.0026427655813248303,0.48346378837616083,0.4431433931042285,1
0.16485790325465266,0.07712102737850024,0.3476287254980207,0.003483487774894699,0.42292360946972496,0.4149588377828978,1
0.0712214764465074,0.049925163808178824,0.2785199978634419,0.0036095106055651235,0.42293058437042147,0.41497478533783727,0
0.44443927259366556,0.07294089235882122,0.4423484478108972,0.00471445962845726,0.6644214235749909,0.41913542080060195,1
0.813734861141125,0.07155462998295344,0.2637882768567824,0.0034835005234928906,0.423104330924529,0.4149868510847028,1
0.130186680150789,0.036385148779399246,0.1569360332028993,0.002568949626962484,0.30357735010967324,0.7815712960362221,1
0.09785393587412611,0.03719423621184584,0.6941067658176823,0.0029050961443043955,0.5845485819208419,0.4839924309258683,0
0.5740771318795017,0.05010424838854467,0.7427319624889694,0.003123708999596166,0.48925633581237277,0.5035421635124587,0
0.031199674914972077,0.040518781580156815,0.3084401540317887,0.00310948525591612,0.4236205515360606,0.4154937147200476,0
0.9179803133439277,0.05439773674111388,0.2696931963780588,0.003630935847324759,0.4230534225193194,0.41493822766401495,0
0.165289753020195,0.0074891524723475385,0.27142532075806075,0.0006979651788733029,0.38852542262903694,0.9366841531126298,0
0.2860218948306284,0.07951698623815814,0.7074132206057338,0.00353782584585528,0.42289475150583644,0.4149985658005201,1
0.07250901061399587,0.03517197879195502,0.31259101575115167,0.0021211962810756685,0.29504362113361227,0.6427904971571666,0
0.4756554775356891,0.051617491571778855,0.5157318986779449,0.003202196949111714,0.5381488984193582,0.4162589760095964,0
0.0871335102541935,0.03006173649268015,0.23580063606308357,0.002052148346810786,0.3439140630494038,0.8595952282487942,0
0.5280193254610883,0.03609088104030631,0.2809703122337762,0.0028188318782582543,0.3932009627683656,0.5129044509584204,0
0.15722372532051926,0.03739813948486771,0.6835637620098269,0.0018168177262182336,0.6304591550162251,0.6887546061043859,0
0.11370604969708675,0.0401761908413442,0.26723536479597365,0.0034117836837306193,0.42283576522445365,0.41521387762070566,0
0.7761357333905554,0.0468605203835444,0.7523975891379239,0.003331082774145034,0.422586470412193,0.5110508551261072,0
0.15503253493435737,0.04613666330772149,0.08091915263066726,0.0031423272245655436,0.42304008403891463,0.4150702895081788,0
0.06545264312021858,0.04469350407441932,0.4119667194154922,0.003304433003313082,0.42285758708629423,0.4149241785910417,0
0.8702635322267995,0.0459755350974562,0.7640765877463916,0.0038571197813595994,0.472659749541362,0.572522474919459,1
0.8549047840617496,0.07172334242620287,0.430582707368851,0.003486402060954948,0.4229385301218968,0.4152868972487911,1
0.9965391542437436,0.047625309855800727,0.26335735990555525,0.0033888060216954465,0.42295763229253797,0.4149288121207824,0
0.5192525840998347,0.0380472115819276,0.6685704436488912,0.0027784702334976616,0.40231506517208915,0.755970303523398,0
0.5267864136552477,0.03418957631701148,0.5800275809291314,0.0010233904135659327,0.35024972725800696,0.8847863587154754,1
0.6900855335455964,0.060204776114613064,0.3743183512300109,0.0034403570951141997,0.4228715710103161,0.415094572378744,1
0.17209322498767543,0.04185354045361065,0.2655941810278591,0.00236466207814763,0.24802228965461712,0.6523872813506769,0
0.6558458582347747,0.09031223318583613,0.5936181605342906,0.005092899862136998,0.48528928090693535,0.41410845817038666,1
0.9087001059244277,0.06038189184199342,0.4302789069424882,0.003332051605484246,0.422860523632466,0.4148608911440535,1
0.8517144117540925,0.04235856381928413,0.5121127173554936,0.0032675002300418653,0.42989563422194876,0.5241389744857423,1
0.8695836577064284,0.033769959782034675,0.800871410410429,0.001853600995218559,0.7224710916919073,0.523537997849113,0
0.2546148350151659,0.06014635247242822,0.2896669218843244,0.0038433495203599516,0.42234588066684464,0.6611403749726428,1
0.991400098961948,0.037092948769258616,0.5910202675079763,0.002656644149941833,0.30536129950589785,0.8616587965006518,1
0.29808671133245046,0.041423269267939745,0.29162745407923096,0.002525162323377009,0.3030528309076176,0.7668096083600602,0
0.505046868628859,0.03435909248683755,0.7754455330215869,0.0035018733168695163,0.69145459345735,0.3711760255765693,0
0.8387755924159241,0.04423358220051728,0.4418502570048882,0.0033793280490800296,0.4227243639748853,0.41468223716298547,0
1.057211031906371,0.04260058861213997,0.42355713624225066,0.0028553516732710326,0.3791311657048456,0.7369972196166312,1
0.4438998578970367,0.06029804084414081,0.4515344320509049,0.0044452342969843895,0.31459058215301544,0.7096854201364182,1
0.16785016590717605,0.03315248225148126,0.30913871745817395,0.0011409936715137538,0.32340297947378144,0.8135650763929555,0
0.6332315854658637,0.058591676121156365,0.4720786284955335,0.003518403744781349,0.42294115026374074,0.4149473510140852,1
0.4524756337478082,0.05789146404773681,0.32160788402477336,0.0034480265994251383,0.42276644102145605,0.4149414797781412,0
0.609982136572126,0.07506136900029486,0.27041780986702624,0.0034278036008392513,0.4228421255158756,0.4147906901318057,1
0.9217764656071828,0.030382955528750595,0.45406087455252286,0.001429773799528819,0.49378183606223447,0.8797822132475686,0
0.4257203934498982,0.04748109971798533,0.3257435044744094,0.003354051118655576,0.4232949265048787,0.4147175501361349,0
0.2735899454308725,0.04691442419508682,0.145519856400058,0.003503862151435983,0.42312349265479987,0.4149287396472063,0
0.17056695136228414,0.04951655222834653,0.1359062137048853,0.0036389599117614547,0.42311516194864035,0.41504344842388624,1
0.5026920185637936,0.03586890024723813,0.5742967354920665,0.0012031190060260697,0.7010349228032113,0.4688093687870897,0
0.5871781963684228,0.11311257901040571,0.5362176438714983,0.003805041957429247,0.423634998842089,0.415531872548051,1
0.6965207650555417,0.037298768524839446,0.7253188435505267,0.0020640923589166924,0.67542464767217,0.4975757993543608,0
0.8856828028190458,0.04831390453528961,0.697004088755038,0.003193457223722587,0.48233988609060313,0.5065431734647114,0
0.32506231770293514,0.04991008813064388,0.4792687379748084,0.0035885515728971682,0.4230601421201827,0.41459814590774424,1
0.029120426423143497,0.07100064497336633,0.3910289235379862,0.0037442613271271544,0.42271132200201295,0.41489743021616027,1
0.6644508476434738,0.05207859313566776,0.29686985195400273,0.003519450159305657,0.42307700178855906,0.41511145839885677,1
0.2179166071627012,0.03856867838926475,0.12897820423614445,0.0031937968431834953,0.4229048754975523,0.4150749331513872,0
0.13065521292449922,0.04133811851109198,0.29068479976221756,0.003221834564949644,0.42319890591160997,0.41516354856948184,0
0.21839522030623648,0.04196552622783976,0.36275748678658815,0.0032682258218549834,0.42272686495146294,0.7382129809380201,0
0.0797798695013887,0.04397933815716539,0.305406590844019,0.003236316919246678,0.31566606022230376,0.7133899883369378,1
0.10485348204561576,0.035863019908916334,0.6070796846691784,0.00125110307891305,0.3660626522113599,0.6393788251927589,1
0.07689252619182131,0.04879319655045567,0.32853739379709324,0.0027174658881498237,0.42221747335985177,0.7793832463306885,1
0.12118964513648893,0.050222156507860674,0.3707395084520773,0.003426046041507938,0.42350020517930015,0.41473063755066525,0
0.7672086157981167,0.03694600910490157,0.4719032614532358,0.0023988967989784634,0.5250718958214381,0.7386291789764009,0
0.1057629205207371,0.04173231395204932,0.42583073654778275,0.00298620456307523,0.4509257197534013,0.5222185115794111,0
0.4386592007199198,0.024557387172256945,0.4447858730923868,0.0015800986665794761,0.18780991489780147,0.7334784715141801,0
0.003434272967020556,0.0779266606577081,0.4271425460110709,0.003565300463858634,0.4233429651999087,0.41579717002297456,1
0.08457044063490025,0.08093072219331343,0.3172283406780559,0.0034675659250353475,0.42284013125500913,0.4146800313987796,1
0.4054645103928115,0.10015086344632734,0.5115344881158927,0.003980452586813493,0.4231691897413291,0.4151459191050959,1
0.1596141721019696,0.043582500424333585,0.19849495320817567,0.0033596894792049916,0.4232292098860631,0.41488647446430155,0
0.07381662114089613,0.039800683540511514,0.4048989719707494,0.00356691887465906,0.4227423467455685,0.4150561333753911,0
0.683409849519204,0.2313654926415561,0.5711475349690417,0.003391560996870811,0.422821292299818,0.41488688539982926,1
0.16822740128927366,0.04044424209745221,0.23633952924232982,0.001709634150946884,0.2387385381354873,0.6804632054605466,1
0.5109933065040337,0.038288745249263886,0.3320720673233054,0.0015323592531807974,0.29109055907235554,0.837869282108365,0
0.12679548278386615,0.03219476940492992,0.36250785951257947,0.0010314163239534976,0.2924383596730353,0.9512531516040047,1
0.6043135417987072,0.06210357312124437,0.5726755759348436,0.00493083105565543,0.7067910062593215,0.33025860378676053,1
0.45970709062121445,0.09186071646385134,0.5611256034765751,0.0032652518796325043,0.42286184817257394,0.4149800290006976,1
0.6593533680598079,0.07250462792191867,0.3804562796018912,0.003519409024775467,0.4228106044299656,0.4148968265982963,1
1.0329150511002692,0.0056460195442716195,0.4369757182802874,0.0007371549998223996,0.38767569190841106,0.9538919088963753,0
0.19755481759315746,0.0359671169344164,0.2655460533680797,0.0021429195729025965,0.2621871820058914,0.8216448527492958,0
0.1935630587298748,0.059815737528765046,0.25338699935174325,0.0031828599392730492,0.2894307400059255,0.41522308978828537,1
0.1306491134792351,0.0053187674960356035,0.36308652349858067,0.000531605814586444,0.33346428020976565,0.885297233765281,0
0.23212681566378035,0.07392958478456493,0.419419856452951,0.004153553392872706,0.4802165623433929,0.5947034732328018,1
0.3282802251654177,0.09336850295647173,0.3542986142881659,0.003232440369172425,0.42301236766002,0.4150075973948149,1
0.31438350512628466,0.07314431593531265,0.3329103316914507,0.003532459027695038,0.42293897730219243,0.4149562445263096,0
0.995548579161706,0.07633437329841128,0.5128991635081084,0.003836018326482262,0.42261556691243474,0.414835109900238,1
0.7219519164390732,0.049641579915834,0.4575213131634764,0.0024517686657750857,0.6476837786912267,0.4101821457082455,0
0.8516655742530609,0.08142457554166474,0.4509059953842154,0.003395777297308738,0.42294537700704254,0.4149340148012676,1
0.4410879637265308,0.09318785272646078,0.6269858700556847,0.004865685887517051,0.5404652426127582,0.4987849483311806,1
0.14722354939760263,0.02894479974254854,0.5219114157969699,0.00026473982131895507,0.4154823887131094,0.9130796382774848,0
0.9931346621213656,0.04834865082676679,0.5757412266598774,0.003233652626407771,0.5091867853184284,0.514982909348609,0
0.729757697540846,0.07286465877374163,0.747685269882023,0.00392899933325998,0.6307666884659179,0.410925855293595,1
0.4399163824965043,0.04311294786576617,0.3877254561120644,0.0035246288502229725,0.42376119960752817,0.415094494006729,0
0.752062080378202,0.051586454051505366,0.7104265218161028,0.0041390778074473136,0.7389575389559482,0.49009348536760045,1
0.7207527187920959,0.07519505348621709,0.4391344639759964,0.0034968299321206722,0.42287383000486206,0.4149575276202332,1
0.5853812920848538,0.10347398478586971,0.5621416733540202,0.0033768645078355486,0.42283180390977837,0.4149886516037041,1
0.6188908932772771,0.10172964463243805,0.4611125464348081,0.0034488630148511467,0.42308321173895214,0.4144665217351377,1
0.20675148796445558,-0.016695834392480683,0.3826990378225781,0.0007365988003427012,0.37505221034889646,0.9419232766401566,0
0.12000419204442767,0.041258379778014394,0.34182520488365187,0.0028591635618162746,0.31641188292202477,0.8980025698602809,1
0.31137550243024137,0.03516195439493601,0.3839549347427631,0.0007561532421774802,0.2663954236856343,0.8541190962085363,0
0.5408104124641071,0.042057942480869,0.6639206370937589,0.0016560415113338845,0.5951335037616716,0.8841037024398244,0
0.038061745124454205,0.04267988870935869,0.4644414480612687,0.003429901466316322,0.4229170691821623,0.41501958397553956,0
0.23622125775816633,0.047704434163839356,0.41424804563316386,0.003398976497676517,0.42388442012987826,0.7649309825843335,1
0.10025832130100386,0.037860662582039704,0.5482924554416443,0.0016904537274406188,0.3508586617278835,0.9027585107828408,1
0.4271675582549876,0.07197128920680426,0.48749394551059205,0.0034525259427047802,0.4228953322467311,0.41500184087994696,1
0.5860784304381498,0.04102893943577374,0.407706935723624,0.003040999733182456,0.22222399260856465,0.8029544258553208,1
0.07476935478552617,0.03418790785200204,0.3179026832969463,0.002005092503218656,0.18340128445712728,0.7369043230998252,0
0.9574035306917157,0.03127555667179304,0.453531233505038,0.0014897071383818724,0.2712258658141167,0.8123239068864778,0
0.8700974435308753,0.07263649218801801,0.577181464551701,0.0044853088253866856,0.3156275690532964,0.5172298495556741,1
0.88656008701375,0.09476142945155173,0.5018819868723315,0.003445266474668082,0.422891927088289,0.4150274822754464,1
1.011197146976659,0.04766093798494837,0.3110373615836203,0.003316124679260004,0.42289416111801065,0.4149787269737163,0
